date,open,high,low,close,volume
1779980400,172578.46,2015.0,2005.0,2010.0,219
1779984000,174627.83,2005.0,1995.0,2000.0,231
1779987600,174627.83,2005.0,1995.0,2000.0,231
1779991200,174627.83,2005.0,1995.0,2000.0,232
1779994800,174627.83,2005.0,1995.0,2000.0,232
1779998400,174627.83,2005.0,1995.0,2000.0,232
1780002000,174627.83,2005.0,1995.0,2000.0,248
1780005600,189403.2,2035.0,2025.0,2030.0,189
1780009200,189403.2,2035.0,2025.0,2030.0,189
1780012800,189403.2,2035.0,2025.0,2030.0,189
1780016400,196679.02,2035.0,2025.0,2030.0,191
1780020000,272254.9,2035.0,2025.0,2030.0,192
1780023600,272254.9,2035.0,2025.0,2030.0,192
1780027200,272254.9,2035.0,2025.0,2030.0,192
1780030800,272254.9,2035.0,2025.0,2030.0,192
1780034400,272254.9,2035.0,2025.0,2030.0,192
1780038000,408522.89,2035.0,2025.0,2030.0,198
1780041600,408522.89,2035.0,2025.0,2030.0,198
1780045200,408522.89,2035.0,2025.0,2030.0,198
1780048800,408826.68,2035.0,2025.0,2030.0,199
1780052400,408826.68,2035.0,2025.0,2030.0,199
1780056000,408826.68,2035.0,2025.0,2030.0,199
1780059600,408826.68,2035.0,2025.0,2030.0,199
1780063200,408826.68,2035.0,2025.0,2030.0,199
1780066800,408826.68,2035.0,2025.0,2030.0,199
1780070400,496848.13,2045.0,2035.0,2040.0,146
1780074000,496848.13,2045.0,2035.0,2040.0,146
1780077600,496848.13,2045.0,2035.0,2040.0,146
1780081200,496929.64,2045.0,2035.0,2040.0,147
1780084800,496929.64,2045.0,2035.0,2040.0,147
1780088400,496929.64,2045.0,2035.0,2040.0,147
1780092000,496929.64,2045.0,2035.0,2040.0,147
1780095600,496929.64,2045.0,2035.0,2040.0,147
1780099200,496929.64,2045.0,2035.0,2040.0,147
1780102800,496929.64,2045.0,2035.0,2040.0,147
1780106400,496929.64,2045.0,2035.0,2040.0,147
1780110000,496929.64,2045.0,2035.0,2040.0,147
1780113600,496929.64,2045.0,2035.0,2040.0,147
1780117200,496929.64,2045.0,2035.0,2040.0,147
1780120800,496929.64,2045.0,2035.0,2040.0,147
1780124400,496929.64,2045.0,2035.0,2040.0,147
1780128000,496929.64,2045.0,2035.0,2040.0,147
1780131600,496929.64,2045.0,2035.0,2040.0,147
1780135200,496929.64,2045.0,2035.0,2040.0,147
1780138800,496929.64,2045.0,2035.0,2040.0,147
1780142400,496929.64,2045.0,2035.0,2040.0,147
1780146000,496929.64,2045.0,2035.0,2040.0,147
1780149600,496929.64,2045.0,2035.0,2040.0,147
1780153200,581332.8,2035.0,2025.0,2030.0,255
1780156800,581332.8,2035.0,2025.0,2030.0,255
1780160400,581332.8,2035.0,2025.0,2030.0,255
1780164000,581332.8,2035.0,2025.0,2030.0,255
